200 262.143392324 262.148300171 262.143390179 262.143885136 262.143381119 262.145811081 262.143770695 262.143373251 262.14336586 262.143823147
400 131.071736097 131.072656155 131.073190928 131.075485945 131.073256731 131.071994543 131.073092461 131.073964596 131.0717659 131.072148561
800 65.549551487 65.5459387302 65.5359151363 65.5359008312 65.5359358788 65.5369408131 65.5408957005 65.5409264565 65.5431139469 65.5367486477
1000 52.4290659428 52.429936409 52.4314620495 52.4345474243 52.4287574291 52.4287447929 52.438283205 52.4287574291 52.4369983673 52.4287538528
1200 43.7061100006 43.6906528473 43.6951882839 43.6939213276 43.6983883381 43.694590807 43.6913135052 43.6906421185 43.6916687489 43.6906368732
1400 37.4506475925 37.4508571625 37.4524569511 37.4688043594 37.4491846561 37.4515535831 37.4501726627 37.450366497 37.4504053593 37.4498593807
1600 32.7683780193 32.770699501 32.7689256668 32.7713429928 32.7713730335 32.7724018097 32.7680194378 32.7697782516 32.7691292763 32.7731471062
1800 29.1311674118 29.129912138 29.1445510387 29.1278047562 29.1314198971 29.1274273396 29.1283552647 29.1335396767 29.1326057911 29.1282145977
1900 27.6051690578 27.6041269302 27.5990433693 27.5980618 27.6058135033 27.6090202332 27.5990040302 27.6002283096 27.5999348164 27.6043806076
2000 26.2247498035 26.2560653687 26.2581114769 26.2327082157 26.2324953079 26.2345204353 26.2279224396 26.2434968948 26.2320172787 26.2346241474
2100 25.7399084568 25.7364165783 25.7356107235 25.7308239937 25.77013731 25.7567329407 25.7298736572 25.8114733696 25.7423627377 25.7242286205
