200 97.0 110.0 97.25 106.25 97.0 110.0 102.0 96.25 95.25 100.75
400 61.75 72.25 72.25 61.25 68.0 61.75 65.25 70.75 61.75 63.75
800 47.5 49.75 48.5 48.0 47.75 51.0 51.75 50.25 47.75 52.75
1000 50.75 50.0 45.25 50.75 47.5 48.25 47.25 46.25 46.0 47.0
1200 50.0 48.5 48.5 48.0 48.5 46.75 47.25 47.75 50.0 47.75
1400 52.0 51.25 50.5 51.25 51.75 50.75 52.0 50.5 50.75 50.0
1600 52.75 53.5 53.25 53.0 52.75 53.0 53.25 53.25 53.0 53.25
1800 58.0 58.0 58.5 58.25 58.25 58.0 58.25 58.25 58.0 58.25
1900 61.75 62.0 61.75 61.5 61.5 61.5 62.0 62.0 61.75 62.0
2000 71.5 71.5 70.75 70.75 71.0 72.5 73.0 72.5 72.25 71.75
2100 860.5 885.0 868.0 860.5 865.5 881.0 866.25 864.5 868.25 866.5
