200 9.7538601771 9.753674414639999 9.75385092146 9.753841851719999 9.75386013059 9.75375813248 9.75386045616 9.753859991059999 9.75386920033 9.753851153940001
400 19.5082405502 19.5080930096 19.5080930096 19.5076464946 19.5080557995 19.5082418525 19.507943983 19.507795330700002 19.508129943 19.5082417595
800 39.0102317694 39.012610423699996 39.0179688531 39.0179705276 39.0176745004 39.0173766036 39.0149953216 39.0149953216 39.0133580602 39.0179718299
1000 48.7733956164 48.772930443300005 48.771534924 48.7687439194 48.774326015599996 48.773840401 48.7640935924 48.7736282427 48.766880094 48.774090625
1200 58.5104400192 58.5305265848 58.523831949 58.5265033681 58.519782306 58.5234918115 58.5301958134 58.5305307713 58.5285213338 58.528504092599995
1400 68.2845774596 68.2845634586 68.2809297124 68.2499451195 68.2863946413 68.2827532117 68.2845774596 68.2845618305 68.2845758316 68.2864005024
1600 78.0377021785 78.0377229089 78.0407058344 78.0359060773 78.0353486286 78.03294361 78.04188870819999 78.0377140507 78.0406898328 78.0311489515
1800 87.79160888669999 87.7939233544 87.74916426819999 87.80078324680001 87.7887586775 87.80078157210001 87.7976674217 87.7822773557 87.78572155180001 87.7977988787
1900 92.6426067935 92.6494073461 92.6661395244 92.6695975122 92.63920953739999 92.6291959223 92.6637506895 92.659700191 92.6627697157 92.644004398
2000 97.52243059889999 97.40732328460001 97.3942845989 97.4892216735 97.49062471010001 97.48518388539999 97.50749140110001 97.4519134437 97.4932165174 97.4819379133
2100 99.35969635010001 99.3708919722 99.3668068063 99.3889006604 99.21268251139999 99.2820395779 99.3923890033 99.07488269710001 99.34182583030001 99.4036669585
