200 98.897363893 111.726817201 98.8137430118 107.916177042 98.788337498 111.81730259 103.63236922 97.8560810557 97.378513554 102.334900474
400 63.4496101455 73.5504958802 73.8385946565 62.8195007583 69.8201810175 63.612200499 67.3243476063 72.476084696 63.3512785485 65.6847740258
800 52.5342143255 53.8623936947 52.0418129435 53.4091939092 51.2362686023 54.9637960172 55.4516022757 54.0997894677 52.4703446023 56.913366724
1000 56.3372010913 55.1126177455 51.2539250502 56.717654301 55.1758336442 53.6311309715 53.8399411677 52.1244833535 51.945382365 51.8101651935
1200 59.0022160087 55.747191936 55.5134926577 54.7095048983 62.2813003242 54.2156658665 54.835177312 54.8157782238 56.7151360343 54.43133062
1400 62.49640685 62.5952133495 60.861375779 62.2298335847 62.92046457 60.8983119372 66.4629743997 59.8838588058 60.4428856888 62.596377273
1600 69.7618795593 68.9137887585 71.2039841573 67.865599306 71.1565105522 71.122843859 70.434016315 68.9834821072 69.5486435217 68.9645166697
1800 89.3657663643 84.8413819535 89.3017161107 85.9328607145 88.0555575475 92.3285348398 88.8180494185 88.0649360565 92.210329072 88.6735317355
1900 113.93100056 112.973625583 110.494822565 108.85276537 108.184413156 114.017325098 113.900412382 110.28635155 109.324160791 121.537471669
2000 213.757557189 207.654809979 198.43146563 210.541251465 198.826662266 210.906519658 217.276453017 210.37651694 215.320007486 205.565990868
2100 957.94169837 951.90974951 949.48864479 952.30283443 950.728001993 953.295959173 946.762667827 952.084859768 953.633579843 952.544890185
