200 177.75 197.75 178.0 192.75 177.75 197.25 192.5 176.25 174.0 192.75
400 112.75 123.0 122.75 112.75 122.75 115.5 120.25 122.25 112.5 119.5
800 204.0 183.5 161.5 236.75 162.0 181.25 173.25 172.75 209.25 177.25
1000 256.75 232.75 252.75 284.75 348.25 246.25 307.75 258.5 261.0 231.5
1200 479.25 380.75 348.75 326.25 698.25 364.25 375.5 360.5 357.25 331.0
1400 554.5 612.75 543.25 570.0 609.5 539.5 696.0 476.5 512.5 666.75
1600 689.75 685.25 695.25 678.25 696.75 697.0 693.0 684.0 689.25 685.5
1800 711.5 704.25 713.0 706.5 710.0 715.5 712.0 710.0 719.0 710.75
1900 728.25 728.5 725.25 723.5 726.75 731.0 728.25 726.0 721.25 748.75
2000 901.5 863.5 813.0 848.5 804.5 833.0 897.5 840.25 858.0 838.5
2100 1905.25 1680.5 1684.5 1749.25 1786.75 1730.75 1696.25 1799.0 1761.25 1751.0
