200 720600244.0 697457418.0 732416020.0 710657094.0 729740886.0 694066212.0 716202536.0 718004616.0 718736396.0 718277238.0
400 716864106.0 717629934.0 710647896.0 730959446.0 710361372.0 701049300.0 717260292.0 698854730.0 720272910.0 705686170.0
800 711406472.0 705517512.0 711612804.0 684600014.0 700788256.0 716044574.0 712388194.0 700071652.0 677730914.0 682243856.0
1000 692836970.0 703358712.0 706640928.0 699121220.0 683182920.0 705898788.0 657073592.0 689815924.0 701425368.0 706368250.0
1200 641883130.0 724103240.0 678047622.0 735660142.0 594133078.0 722214500.0 691592188.0 657331668.0 703886274.0 698927362.0
1400 617085784.0 657590640.0 637357966.0 637008680.0 593509294.0 631389766.0 606983048.0 680261036.0 641388118.0 628298286.0
1600 576928072.0 610810368.0 555070530.0 594651484.0 550102140.0 543818954.0 573862506.0 550695250.0 573881756.0 561227870.0
1800 475268150.0 489538630.0 478592674.0 468818406.0 465591574.0 443434950.0 461054244.0 500609662.0 470308846.0 462760844.0
1900 397987044.0 398620152.0 406934164.0 415575734.0 426573420.0 410010902.0 394469110.0 418077982.0 414392524.0 398286994.0
2000 309593494.0 310562140.0 329908712.0 308970144.0 316324344.0 291129174.0 299894546.0 303568440.0 296197720.0 302328936.0
2100 241794462.0 244268934.0 254040878.0 249045398.0 257704916.0 247262470.0 250046384.0 247732422.0 246210678.0 257067552.0
