200 1701371028.0 1720812184.0 1690629682.0 1708746704.0 1691600792.0 1724082836.0 1707333208.0 1704588158.0 1704112704.0 1702603406.0
400 1716668002.0 1716355830.0 1719540578.0 1710656360.0 1729137606.0 1738904244.0 1722486920.0 1735484254.0 1718111640.0 1726505606.0
800 1689343082.0 1696870714.0 1687506380.0 1719425036.0 1705203010.0 1686321686.0 1688861412.0 1702650908.0 1722835632.0 1720236140.0
1000 1745395848.0 1735503686.0 1734012294.0 1735341188.0 1749026692.0 1732964660.0 1776187546.0 1749705146.0 1738761976.0 1733818408.0
1200 1819115732.0 1751244404.0 1795559570.0 1744405236.0 1865941686.0 1744227170.0 1772214486.0 1785568946.0 1764460264.0 1775728850.0
1400 1804282158.0 1758464596.0 1814320186.0 1782805948.0 1783157908.0 1808784558.0 1807834238.0 1716774514.0 1793178226.0 1854241158.0
1600 1822341290.0 1792990780.0 1837795722.0 1802787854.0 1847231890.0 1854122732.0 1823885504.0 1850093924.0 1822527812.0 1835902628.0
1800 1874865748.0 1871706648.0 1867303410.0 1886234224.0 1901286870.0 1919534428.0 1900840046.0 1854306384.0 1893174444.0 1896970866.0
1900 2083685604.0 2085090574.0 2090562838.0 2063082868.0 2073809948.0 2069454646.0 2098338018.0 2073034992.0 2078791750.0 2114470568.0
2000 2123580648.0 2109724400.0 2109238642.0 2114786072.0 2124904110.0 2145262560.0 2148162996.0 2143910244.0 2160176788.0 2131817268.0
2100 2244643268.0 2237847976.0 2232591158.0 2234557878.0 2227521996.0 2207688798.0 2233819210.0 2240049896.0 2203401718.0 2217249230.0
