0 65.73410912438803 68.14920671221006 56.862764640328535 70.35704577068053 68.03509930791945 51.16353834381937 67.31686586368123 58.837013208179236 56.22835424074613 71.75511736601042
20 71.83610012828332 68.96323047102068 53.62264632673263 52.17059982049491 53.30701780081945 70.94125663944091 53.88796280389089 69.74237252455923 56.47045687123649 67.91463607519376
40 58.35292071355192 53.936838602799185 70.97886619528927 70.66504141435134 70.59472547563287 51.592285099514385 68.3570179460731 60.1212012377921 69.653824531298 68.9174795288361
60 64.91660437024743 70.32507585065285 56.680201790254245 50.6725868761423 69.50745444630536 69.99740716581603 56.65210969965473 71.04146391154347 65.40947372320308 69.65050675567406
80 57.20827182346681 73.89352937026435 62.30836692466252 66.42270812863003 54.53779825252669 57.48796620985649 72.72807044835352 74.06527694555606 60.80352559082524 69.99437895591066
100 67.49368703245277 75.26259565297423 74.30782934695318 57.99964955629501 64.99870841372845 54.16705007000329 56.7581833073371 68.31970904181655 71.6157587138379 71.48699298893581
120 54.90018357518289 70.235179634062 69.27052075859488 74.72640974420189 74.46946102265582 56.02507461856577 71.42461306839202 70.16361145028982 61.729931958371985 75.5144920793906
140 68.33734616625964 57.68167258801168 76.13673563619388 72.0653220200073 68.9008112868736 76.41022550494802 52.04141371013487 72.04349523292758 68.56606508347252 73.47964486141927
160 64.18145426102568 64.8907651237614 65.41536770209036 68.94358056905838 65.43435099654694 63.55840356317215 68.6505890173018 66.28360918811732 64.72612856870977 63.24833284074125
180 62.25016104833619 61.03096412551128 61.91923548699491 61.03840624107674 60.794197337736655 60.715380977978455 61.016601108936776 62.2031253040038 59.21149548533278 61.52007377438977
200 60.45622362979654 61.59573355903991 57.7807011192063 56.67840968294373 59.26815791296463 60.007500840542875 59.368179392964485 59.97483858611296 60.39907469897957 60.195789702935386
220 58.41594664167642 58.86869063149041 59.30605621520504 57.70521127600826 57.80966882909276 56.73351311779394 56.94363110017261 57.656538975582684 57.11329529632422 58.49799524055756
240 58.782064656925456 57.20015186438274 56.6776363161205 56.85536967571459 57.283683211318355 56.92184074441119 56.79290709982598 58.373726051014835 55.690579894301045 54.2643482410966
260 56.95189041336046 56.445671623067994 56.700759002799984 57.62598709387907 58.108095044994386 55.455061902234426 55.59533937181637 57.876686042833384 55.80741524940919 57.35559477247866
280 56.42995801080412 56.50729767439746 56.79704522677723 56.661225910370234 57.51297359996403 56.19619747855698 56.68087355957722 56.2010472220611 56.515251516264826 56.94465607920481
300 56.31867385126812 55.60144020221467 54.22785253090767 56.99563692241188 55.707349674983824 53.09353927912876 55.131352568668134 55.971711750454055 57.32991824039352 56.58376904450325
320 54.26321245676606 52.87579284506925 56.085321425762636 56.23421489514931 54.52316130786542 53.13081693963909 55.467724451688504 54.90410745009709 55.012686501791585 55.40234230231377
340 53.547463550475314 55.17169399687583 53.31890831373871 52.144250482588255 53.982560873194814 54.14082286613422 54.49265405256499 53.83484540917691 55.290995271721656 54.978527142158306
360 54.40749091263232 54.83283173800722 53.907128361853204 54.23394221092612 54.08200170877754 52.76623343577683 53.21901000763759 54.75614945200589 54.60556969288298 54.169040228164015
380 54.31848538560479 52.43805719651493 52.648996147899474 51.999971568501316 53.41364844326174 51.672378862997014 54.47651637129501 53.401464353510924 54.66110444410474 52.98814452988782
400 54.14001906307782 54.09116276378441 52.292839308112974 53.269972155304494 54.50273868530613 53.88986872825152 53.519837815850025 52.80926985780031 53.85882712282188 51.51446826914841
