0 941.821672385 939.901356222 1022.89862304 944.616249167 944.142932498 1033.90110659 943.162564935 1012.90945339 1025.94051596 939.36657049
20 933.579478548 950.392797545 1035.00509352 1036.72045641 1037.69724703 946.075133405 1039.78126248 939.438861277 989.906098883 935.934127582
40 986.054685185 1017.27310077 922.376307803 939.957334038 937.172809863 1026.53397544 930.457026035 992.18946085 950.09635606 945.679088825
60 971.43410381 936.018490745 1018.0645392 1036.86649844 943.176270325 930.223337893 1024.64777881 945.483188795 943.136926885 944.33657158
80 1025.02156566 918.037376233 967.53457927 917.33069171 1005.08860713 994.179487537 917.04633744 912.094480983 955.78997729 926.616750905
100 906.646665675 893.215437028 902.94653466 1000.02473045 934.490421218 1007.68157587 1011.98877558 924.96189657 903.518460215 900.058252792
120 1010.23435743 883.470006907 912.202273507 896.87770777 891.897889618 985.20397088 902.279276322 909.911111538 966.523077007 914.781198408
140 918.152698032 1018.99582318 888.366464437 897.242815185 911.2842122 900.644650612 1022.00565506 898.260147397 900.45105701 900.205139305
160 1143.50114714 1135.63681112 1141.98474834 1144.10627662 1146.12122056 1154.11386145 1113.86458421 1123.62386898 1133.72607318 1143.08104135
180 1207.09984273 1207.8014428 1207.39211723 1207.54081168 1206.83955445 1205.09843082 1205.66426948 1209.08341041 1206.99475436 1205.32408995
200 1253.32327072 1252.4095737 1250.6448937 1252.06041852 1251.71813429 1252.61162036 1251.69459897 1253.12579562 1251.19338817 1252.1931411
220 1297.14418176 1298.03818637 1298.00652569 1297.90627036 1296.10226404 1296.67820029 1296.87766195 1299.47300581 1298.55760957 1297.49577049
240 1343.25612682 1342.51589324 1343.13994536 1344.5800841 1343.91029422 1344.61005304 1344.28385675 1346.18629091 1344.35042578 1343.30512638
260 1388.92674886 1388.98638436 1387.25934869 1389.33559937 1389.08065698 1389.05300102 1388.73476677 1388.56378572 1389.51667379 1388.58378855
280 1441.63176759 1435.14716972 1434.37762919 1435.24017085 1435.05068456 1433.43233635 1435.82987702 1433.56539844 1436.660423 1436.06193207
300 1481.33501719 1483.5779133 1483.96564243 1483.69874126 1482.78809983 1481.93043904 1483.21464229 1481.12224074 1482.24851281 1480.51534552
320 1527.64778268 1528.80766875 1529.61605867 1527.37119369 1528.28839847 1528.17951583 1530.82205264 1527.56218014 1529.5020673 1528.10285157
340 1577.15975892 1576.05876252 1574.70081233 1581.69191545 1574.99996369 1577.14197915 1574.70990088 1575.17805436 1575.24366644 1576.58315859
360 1622.59642024 1623.04453754 1620.51199565 1622.29852229 1623.38751256 1622.07391698 1622.49015199 1624.61010909 1626.96567241 1626.38971208
380 1667.92413036 1672.69563399 1671.96355899 1674.52533361 1675.18724662 1671.54582115 1673.9380309 1672.70785336 1677.91098656 1668.985154
400 1716.70989442 1716.20557559 1717.51551836 1714.56262754 1723.60513894 1715.13171663 1717.10201377 1716.4038538 1719.78715763 1716.77482653
