0 99.1975161303 99.2145836417 99.0298048449 99.25272470460001 98.7158023717 99.2846990198 99.2173159172 99.128546511 99.2572398765 99.1526928054
20 99.2615294885 99.2049537842 99.2335765453 99.3072790947 99.2545804858 99.0984709553 99.2040556617 99.16549488380001 99.25896583839999 99.304746347
40 99.2984343496 99.2313782561 99.1616914823 99.25699323539999 99.2454434437 99.247517347 99.2582690702 99.1948888018 99.2244394935 99.148225711
60 99.1309132019 99.2217676716 99.212675679 99.2579597997 99.2385028255 99.3256472574 99.2837972847 99.0651909562 99.192217435 99.200381373
80 99.2578094535 99.1730738589 99.21948322610001 99.25900375639999 99.27931900589999 99.25472937110001 99.19456820510001 99.04747173739999 99.2508381711 99.2058300642
100 99.281217962 99.2399614536 99.2057780341 99.1267303413 99.2971128725 99.2440432627 99.2389885326 99.1221494749 99.18481085730001 99.2132146794
120 99.2645653043 99.2164617893 99.213202978 99.06470088389999 99.2247875391 99.2305747446 99.114567246 99.1947339948 99.2725231696 99.1422950525
140 99.19517635460001 99.25140037310001 99.15581126330001 99.23325216789999 99.1729822307 99.21947879010001 99.231658691 99.14440371239999 99.2446851005 99.2908518656
160 97.2822351544 97.4327263374 97.35507673219999 97.1352974874 96.9685506326 96.5081574324 97.3296768277 97.3301496065 97.67699919610001 97.2258785983
180 88.3708443648 88.2967092838 88.3298195525 88.4113388222 88.4303061987 88.70371442630001 88.6272011367 88.0778792705 88.4462708104 88.67700280589999
200 81.534864901 81.608779872 81.883344322 81.7275780494 81.7309838111 81.63108442689999 81.72714583739999 81.599569865 81.7791893762 81.66032303639999
220 75.7968257458 75.69114301760001 75.6699248323 75.6800912448 75.9154838172 75.8404651775 75.8262633363 75.50368896510001 75.6745003179 75.7343889554
240 70.59151563510001 70.68563740110001 70.610352337 70.4662425848 70.551734733 70.50690741369999 70.48969322330001 70.29414619319999 70.5104680148 70.6125642893
260 66.1530397468 66.150758094 66.2909445092 66.11327809480001 66.1342517441 66.1378158838 66.1634202305 66.1861711968 66.1045324596 66.18802791819999
280 61.8397612719 62.2354055559 62.2925562603 62.234402587699996 62.2453659546 62.3778449538 62.1956975595 62.3578982242 62.1620979606 62.154167767800004
300 58.7815942873 58.6438358209 58.6157974947 58.638756900400004 58.688320671599996 58.7352354775 58.6608880048 58.798061606 58.7190580917 58.8233058381
320 55.7072563545 55.6312950769 55.5589790781 55.7126201965 55.6520288819 55.657616365699994 55.5023683842 55.6969509366 55.5945234884 55.6717829345
340 52.7446724411 52.7833378869 52.8696430786 52.5495742484 52.856003947800005 52.7434517627 52.8775987366 52.8560237068 52.8523536533 52.7559729548
360 50.291113782699995 50.264712827 50.404291626900005 50.2995198695 50.2627181019 50.326415998099996 50.299339159 50.1945681485 50.0838861076 50.1102209926
380 48.08247348330001 47.8595391821 47.897563157099995 47.8024706867 47.7432832019 47.9143707222 47.7890811311 47.865638978199996 47.6630410441 48.0302017575
400 45.9033685135 45.9199412721 45.8745377045 45.9927147811 45.6195993407 45.9686968099 45.893351100400004 45.9219231885 45.7712464189 45.907387357
