1 99.3670201307 99.4273172832 99.4649292047 99.4130092578 99.4608153588 99.4134367916 99.4134839557 99.433598653 99.43619038519999 99.460408146
2 98.4574018466 99.46360007380001 99.4334697988 99.36815390689999 99.4025267005 99.34129526160001 99.3838683455 99.35117152139999 99.4506104562 99.4439013072
4 99.4935074932 99.4518646622 99.46385916530001 99.5292760961 99.4721786438 99.4354219272 99.39600091919999 99.4961913188 99.5165266337 99.4118168739
6 99.46252319060001 99.41460074369999 99.5086876412 99.43683736160001 99.5660733102 99.4912141804 99.5383879005 99.3722915029 99.50199733810001 99.47236721060001
8 99.5105134187 99.4295343427 99.5095412507 99.494729642 99.4532835893 99.4552465014 99.54056207539999 99.3670561438 99.46547181160001 98.5559186975
10 99.4703606045 99.4813726507 99.4767080514 99.4680455483 99.4535858677 99.45978123319999 99.4807148228 99.46733191519999 99.4724868694 99.50266759
12 99.3478708335 99.23078422760001 99.3959014915 99.4707121905 99.38389558339999 99.52486752239999 99.424521778 99.4293970919 99.38214095260001 99.4520172442
14 99.2956320513 99.5653231822 99.28816973160001 99.3969228695 99.4954796522 99.5540136645 99.45837650530001 99.43284179710001 99.43994544210001 99.5161666707
16 99.46082285930001 99.4905459284 99.44715918669999 99.3727829333 99.4666144814 99.5512750364 99.5075088696 99.5532093708 99.4432426474 99.50874060860001
18 99.3585323235 99.4793197179 99.52758629760001 99.50284784060001 99.5030441909 99.46982597060001 99.503810255 99.4834589778 99.4650849215 99.50657081339999
