1 94.69682774340133 98.58170490490316 97.07893798765647 97.67576253921389 98.81330757709166 99.14767675958345 95.7561510267766 99.05757618989324 98.78949225341576 97.19386801529147
2 62.848828755734395 64.6991717298622 86.54315769555669 64.2008444042466 87.40252186916757 64.51693735985748 86.54477590609119 80.91632311653761 91.10506674457342 63.47489687583661
4 99.95378603802476 99.94933437256802 99.94343674387417 99.92730009041905 99.95404408513446 99.95546163922646 99.95170265465273 99.93242049243189 99.95579408405177 99.94854760818977
6 99.8669041198841 99.81463034185589 99.84714052885857 99.87409978039462 99.86176392171785 99.84386724876843 99.83135794926127 99.86081014900701 99.87610520144828 99.88131388007493
8 99.17257839797635 99.39236983151473 99.2755272219307 99.254069571676 99.26607588632383 99.19923675248772 99.27735963458748 99.38932844912704 99.30960385268534 99.32872436692952
10 98.98592580358823 99.00830779345767 98.72856755089848 98.94516806590394 98.9401024447892 99.00455715430107 98.91899563577694 99.16222940981325 98.91301514396136 98.97957338014785
12 98.708469189669 98.61127479139397 98.81723357814678 98.67980747300669 98.60858234422014 98.73077501749388 98.37797923893784 98.46199265411688 98.77112933110787 98.75284025420869
14 98.3775891748304 98.28883223196549 98.21327525811225 98.52870918159256 98.47597947302994 98.14284588614554 98.19474447200173 98.4246053745079 98.51075034927041 98.33136125319531
16 98.09212553690516 98.18454735056163 98.25957035906384 98.20823319255236 98.23136459354863 98.18286643546027 98.35962153604503 98.28322006076617 98.3685864765095 98.22035741956103
18 98.27316826733123 98.15520957041109 98.0515552508732 98.22848876195975 98.14172375142009 98.13300291699483 98.15337229326163 98.10031345730245 98.08994872618277 98.29352015748023
