1 854.6248663 848.29583539 851.42863442 851.616123265 849.69541995 851.143535465 851.69102635 850.321984918 852.757449318 851.380796637
2 966.272577932 971.574350032 849.932276262 967.564973542 845.758570595 966.13462432 851.254264968 893.245650945 847.660017885 961.86621555
4 699.960594152 699.964826152 700.130703638 699.989928765 695.698933965 696.984768265 699.555565947 696.108077077 700.37249432 699.894632552
6 709.327554837 708.837015453 709.370929398 706.572248443 709.606074265 708.898093893 706.185851273 709.27905947 708.92001681 706.471230608
8 718.30193411 720.090983475 718.823824293 718.2361191 718.600528595 718.55875621 716.139379032 717.24642495 718.509108833 715.872582227
10 717.622202012 718.031382223 718.30426491 718.439258278 718.560991893 718.320324398 717.766283137 715.53069314 718.872656923 718.23331427
12 716.35143785 717.544007815 714.78418736 717.191775175 717.320275865 716.696828795 718.008497637 718.099007945 714.75942371 716.744788478
14 716.661945468 716.303888307 716.37608328 713.892119588 714.4205221 716.43879093 717.19950557 713.689183707 713.809385203 716.101961888
16 716.187863493 715.766843602 716.113342135 715.865748853 716.651481207 716.01994163 713.559675308 715.464275317 713.916119365 716.643657137
18 717.74472849 717.306948345 717.426730057 714.806378793 716.712247658 716.870613832 716.288964545 716.885165457 717.174142032 713.878266703
