1 2126402642.0 2229716104.0 2178150282.0 2171853446.0 2233198674.0 2242766316.0 2165524802.0 2246850130.0 2230039406.0 2199781430.0
2 1512489944.0 1561087402.0 2083828796.0 1525577438.0 2140177368.0 1585611426.0 2090182626.0 1965264126.0 2188140794.0 1554496986.0
4 2416546006.0 2430203496.0 2425838842.0 2429940814.0 2432892378.0 2432786440.0 2435478822.0 2427949636.0 2437952818.0 2428514424.0
6 2428295044.0 2424389142.0 2427919060.0 2423144514.0 2426698148.0 2418221512.0 2419558526.0 2428045844.0 2431097746.0 2431095898.0
8 2416937082.0 2417198602.0 2411540166.0 2411564470.0 2408822444.0 2412296236.0 2376157560.0 2402386322.0 2414213256.0 2422306390.0
10 2414978552.0 2410564240.0 2404006598.0 2408722428.0 2406452692.0 2405780986.0 2405748394.0 2393416858.0 2407526464.0 2402548708.0
12 2392056282.0 2398320568.0 2403165828.0 2395922662.0 2402939756.0 2403414944.0 2399509490.0 2391054974.0 2407257524.0 2409863876.0
14 2386557810.0 2390571876.0 2370536826.0 2403605750.0 2382255386.0 2389595838.0 2387184086.0 2393287974.0 2394389200.0 2392836992.0
16 2316483414.0 2387494900.0 2367591436.0 2387753634.0 2393599054.0 2387899150.0 2393395634.0 2390788904.0 2389202900.0 2382671060.0
18 2312062690.0 2311874712.0 2295881504.0 2296903630.0 2297087870.0 2307319910.0 2306641078.0 2302984922.0 2303933618.0 2304701826.0
