2 989.75 989.75 990.5 990.0 990.25 989.0 989.75 990.25 989.75 989.75
3 984.75 983.5 983.75 981.25 982.5 984.75 983.5 983.75 981.75 983.75
4 977.5 976.75 977.75 977.25 976.75 978.25 977.5 979.0 978.25 978.25
5 975.0 975.0 974.75 975.25 974.25 973.5 975.5 974.25 973.75 974.75
6 974.0 974.75 972.75 973.75 972.75 973.75 973.0 973.5 974.0 972.75
7 973.75 972.75 974.75 972.75 972.75 974.0 973.75 974.75 972.75 974.0
8 972.75 973.75 973.75 972.75 973.75 972.75 972.75 974.75 975.0 972.75
9 974.0 973.75 972.5 974.75 972.75 972.75 972.5 972.5 974.75 972.75
10 974.0 972.75 972.75 972.75 973.75 974.75 972.75 972.75 973.25 972.75
11 972.75 974.0 974.75 972.75 974.75 974.75 974.75 972.5 974.75 973.5
